tconst,nconst,primaryTitle,primaryName,primaryProfession
tt61348767,nm5940955,The Captains Wife,Charles Marquis Warren,director
tt26690036,nm5940955,The ChildWoman,Charles Marquis Warren,director
tt69773586,nm5940955,The Devil and the Deep Blue,Charles Marquis Warren,director
tt37168988,nm5940955,The Last Order,Charles Marquis Warren,director
tt65287470,nm5940955,The Empty Sleeve,Charles Marquis Warren,director
tt56354032,nm5940955,The Enormous Fist,Charles Marquis Warren,director
tt69617529,nm5940955,The Gentlemans Gentleman,Charles Marquis Warren,director
tt21771818,nm5940955,The Gray Rock Hotel,Charles Marquis Warren,director
tt62554932,nm5940955,The Greedy Town,Charles Marquis Warren,director
tt27522244,nm5940955,Hostage Child,Charles Marquis Warren,director
tt83060830,nm5940955,House of the Hunter,Charles Marquis Warren,director
tt27679677,nm5940955,The Immigrants,Charles Marquis Warren,director
tt24849206,nm5940955,Incident of the Arana Sacar,Charles Marquis Warren,director
tt56300966,nm5940955,The Inside Man,Charles Marquis Warren,director
tt33426308,nm5940955,The Little Fishes,Charles Marquis Warren,director
tt73274386,nm5940955,The Long Count,Charles Marquis Warren,director
tt68741863,nm5940955,The Long Shakedown,Charles Marquis Warren,director
tt23523336,nm5940955,The Lost Herd,Charles Marquis Warren,director
tt55610557,nm5940955,The Lost Tribe,Charles Marquis Warren,director
tt28126926,nm5940955,The Peddler,Charles Marquis Warren,director
tt68843310,nm5940955,The Photographer,Charles Marquis Warren,director
tt85462819,nm5940955,The Pitchwagon,Charles Marquis Warren,director
tt67867969,nm5940955,The Prairie Elephant,Charles Marquis Warren,director
tt50085208,nm5940955,The Pursuit,Charles Marquis Warren,director
tt99083463,nm5940955,The Race,Charles Marquis Warren,director
tt11841165,nm5940955,Retreat,Charles Marquis Warren,director
tt44803085,nm5940955,Reunion,Charles Marquis Warren,director
tt70770638,nm5940955,The Sendoff,Charles Marquis Warren,director
tt59585694,nm5940955,The Spanish Camp,Charles Marquis Warren,director
tt29753236,nm5940955,The Testing Post,Charles Marquis Warren,director
tt76752953,nm5940955,The Vasquez Woman,Charles Marquis Warren,director
tt38618470,nm5940955,The Violent Land,Charles Marquis Warren,director
tt57360679,nm5940955,The Winter Soldier,Charles Marquis Warren,director
tt92094080,nm5940955,The Woman Trap,Charles Marquis Warren,director
tt43959935,nm5940955,TwentyFive Santa Clauses,Charles Marquis Warren,director
tt76609001,nm5940955,Walk into Terror,Charles Marquis Warren,director
tt41117888,nm5940955,Midnight Haul,Charles Marquis Warren,director
tt40397115,nm5940955,50 Days to Moose Jaw,Charles Marquis Warren,director
tt33138369,nm5940955,A Bad Place to Die,Charles Marquis Warren,director
tt22093779,nm5940955,A BaldFaced Boy,Charles Marquis Warren,director
tt83561584,nm5940955,A Bride for Lars,Charles Marquis Warren,director
tt68708477,nm5940955,A Distant Fury,Charles Marquis Warren,director
tt77156960,nm5940955,A Father for Toby,Charles Marquis Warren,director
tt74600477,nm5940955,A Flash of Darkness,Charles Marquis Warren,director
tt54797109,nm5940955,A Gallows for Sam Horn,Charles Marquis Warren,director
tt42094100,nm5940955,A Killer in Town,Charles Marquis Warren,director
tt31880153,nm5940955,A Kings Ransom,Charles Marquis Warren,director
tt80631847,nm5940955,A Little Learning,Charles Marquis Warren,director
tt88128582,nm5940955,A Love to Remember,Charles Marquis Warren,director
tt71460529,nm5940955,A Man Called Kane,Charles Marquis Warren,director
tt57903774,nm5940955,A Man of the People,Charles Marquis Warren,director
tt92560038,nm5940955,A Matter of Destiny,Charles Marquis Warren,director
tt26574329,nm5940955,A Portrait of Marie Valonne,Charles Marquis Warren,director
tt66856642,nm5940955,A Slight Case of Charity,Charles Marquis Warren,director
tt19304232,nm5940955,A Small Taste of Justice,Charles Marquis Warren,director
tt84557145,nm5940955,A Time Remembered,Charles Marquis Warren,director
tt27471216,nm5940955,A Time of Terror,Charles Marquis Warren,director
tt43022595,nm5940955,A Touch of Hands,Charles Marquis Warren,director
tt90424707,nm5940955,A Welcoming Town,Charles Marquis Warren,director
tt19467734,nm5940955,A Woman of Stone,Charles Marquis Warren,director
tt41473762,nm5940955,Ah Sing vs Wyoming,Charles Marquis Warren,director
tt61570249,nm5940955,All Nice and Legal,Charles Marquis Warren,director
tt88547188,nm5940955,An Echo of Thunder,Charles Marquis Warren,director
tt79687366,nm5940955,Beloved Outlaw,Charles Marquis Warren,director
tt41374428,nm5940955,Beyond the Border,Charles Marquis Warren,director
tt88361575,nm5940955,Big Day Great Day,Charles Marquis Warren,director
tt53954661,nm5940955,Big Image Little Man,Charles Marquis Warren,director
tt67055077,nm5940955,Big Tiny,Charles Marquis Warren,director
tt15993708,nm5940955,Bitter Autumn,Charles Marquis Warren,director
tt39867185,nm5940955,Bitter Harvest,Charles Marquis Warren,director
tt76805217,nm5940955,Black Jade,Charles Marquis Warren,director
tt58985826,nm5940955,Blaze of Glory,Charles Marquis Warren,director
tt65194250,nm5940955,Brother Thaddeus,Charles Marquis Warren,director
tt66640874,nm5940955,Chaff in the Wind,Charles Marquis Warren,director
tt14886105,nm5940955,Crime Wave in Buffalo Springs,Charles Marquis Warren,director
tt27287460,nm5940955,Crooked Corner,Charles Marquis Warren,director
tt72250202,nm5940955,Dangerous Road,Charles Marquis Warren,director
tt39893029,nm5940955,Dark Corridor,Charles Marquis Warren,director
tt82543803,nm5940955,Dark Destiny,Charles Marquis Warren,director
tt74556540,nm5940955,Day of the Scorpion,Charles Marquis Warren,director
tt10615599,nm5940955,DeadEye Dick,Charles Marquis Warren,director
tt81798075,nm5940955,Death Wait,Charles Marquis Warren,director
tt93898607,nm5940955,Doctor Pat,Charles Marquis Warren,director
tt71559044,nm5940955,Duel at Shiloh,Charles Marquis Warren,director
tt29945558,nm5940955,Echo of Another Day,Charles Marquis Warren,director
tt45308041,nm5940955,Eileen,Charles Marquis Warren,director
tt85315712,nm5940955,Execution at Triste,Charles Marquis Warren,director
tt69969188,nm5940955,Experiment at New Life,Charles Marquis Warren,director
tt67407367,nm5940955,Family Man,Charles Marquis Warren,director
tt52143351,nm5940955,Farewell to Honesty,Charles Marquis Warren,director
tt35252381,nm5940955,Felicitys Spring,Charles Marquis Warren,director
tt14005376,nm5940955,First to Thine Own Self,Charles Marquis Warren,director
tt22323930,nm5940955,Flight from Memory,Charles Marquis Warren,director
tt92371448,nm5940955,Follow the Leader,Charles Marquis Warren,director
tt26235053,nm5940955,Fox Hound and the Widow McCloud,Charles Marquis Warren,director
tt87135786,nm5940955,Girl on the Glass Mountain,Charles Marquis Warren,director
tt90549640,nm5940955,Gun Quest,Charles Marquis Warren,director
tt67071710,nm5940955,Halfway Back from Hell,Charles Marquis Warren,director
tt20510219,nm5940955,Hannah,Charles Marquis Warren,director
tt36266565,nm5940955,Harvest of Strangers,Charles Marquis Warren,director
tt82551637,nm5940955,Hideout,Charles Marquis Warren,director
tt14188005,nm5940955,High Stakes,Charles Marquis Warren,director
tt79160868,nm5940955,Home to Methuselah,Charles Marquis Warren,director
tt52352579,nm5940955,If You Have Tears,Charles Marquis Warren,director
tt75121311,nm5940955,Image of an Outlaw,Charles Marquis Warren,director
tt84295757,nm5940955,Impasse,Charles Marquis Warren,director
tt72889325,nm5940955,Incident at Diablo Crossing,Charles Marquis Warren,director
tt89010812,nm5940955,It Takes a Big Man,Charles Marquis Warren,director
tt99161269,nm5940955,It Tolls for Thee,Charles Marquis Warren,director
tt32515855,nm5940955,Jacob Was a Plain Man,Charles Marquis Warren,director
tt25555828,nm5940955,Jed,Charles Marquis Warren,director
tt93855887,nm5940955,Jennifer,Charles Marquis Warren,director
tt89780656,nm5940955,Jenny,Charles Marquis Warren,director
tt48964686,nm5940955,Johnny Moon,Charles Marquis Warren,director
tt59485096,nm5940955,Journey to Scathelock,Charles Marquis Warren,director
tt46263798,nm5940955,JumpUp,Charles Marquis Warren,director
tt60567404,nm5940955,Lady at the Bar,Charles Marquis Warren,director
tt63736442,nm5940955,Lady of the House,Charles Marquis Warren,director
tt10733246,nm5940955,Last Grave at Socorro Creek,Charles Marquis Warren,director
tt32268128,nm5940955,Last of the Comancheros,Charles Marquis Warren,director
tt44924097,nm5940955,Legacy of Hate,Charles Marquis Warren,director
tt66802091,nm5940955,Legend for a Lawman,Charles Marquis Warren,director
tt52728884,nm5940955,Letter of the Law,Charles Marquis Warren,director
tt47090682,nm5940955,Linda,Charles Marquis Warren,director
tt30365124,nm5940955,Long Ride to Wind River,Charles Marquis Warren,director
tt94162688,nm5940955,Lost Yesterday,Charles Marquis Warren,director
tt36835904,nm5940955,Man of Violence,Charles Marquis Warren,director
tt90879841,nm5940955,Melanie,Charles Marquis Warren,director
tt98101686,nm5940955,Men with Guns,Charles Marquis Warren,director
tt78089938,nm5940955,Morgan Starr,Charles Marquis Warren,director
tt43806388,nm5940955,Nan Allen,Charles Marquis Warren,director
tt88137101,nm5940955,Nightmare,Charles Marquis Warren,director
tt55724042,nm5940955,Nightmare at Fort Killman,Charles Marquis Warren,director
tt59182493,nm5940955,No Drums No Trumpets,Charles Marquis Warren,director
tt78799602,nm5940955,No Tears for Savannah,Charles Marquis Warren,director
tt77442739,nm5940955,No War for the Warrior,Charles Marquis Warren,director
tt18270039,nm5940955,Nobility of Kings,Charles Marquis Warren,director
tt78698677,nm5940955,Nobody Said Hello,Charles Marquis Warren,director
tt73693793,nm5940955,Nora,Charles Marquis Warren,director
tt82794856,nm5940955,Old Cowboy,Charles Marquis Warren,director
tt21287689,nm5940955,One Spring Like Long Ago,Charles Marquis Warren,director
tt16038901,nm5940955,Paid in Full,Charles Marquis Warren,director
tt68291300,nm5940955,Portrait of a Widow,Charles Marquis Warren,director
tt68078600,nm5940955,The Reckoning,Charles Marquis Warren,director
tt12369042,nm5940955,Requiem for a Country Doctor,Charles Marquis Warren,director
tt14705625,nm5940955,Return a Stranger,Charles Marquis Warren,director
tt95508047,nm5940955,Rich Man Poor Man,Charles Marquis Warren,director
tt18034902,nm5940955,Ride a CockHorse to Laramie Cross,Charles Marquis Warren,director
tt46308459,nm5940955,Ride a Dark Trail,Charles Marquis Warren,director
tt83253913,nm5940955,Ride to Delphi,Charles Marquis Warren,director
tt66850402,nm5940955,Ride to Misadventure,Charles Marquis Warren,director
tt78665070,nm5940955,RiffRaff,Charles Marquis Warren,director
tt90782587,nm5940955,Ring of Silence,Charles Marquis Warren,director
tt47902672,nm5940955,Roar from the Mountain,Charles Marquis Warren,director
tt97422665,nm5940955,Rope of Lies,Charles Marquis Warren,director
tt90035681,nm5940955,Run Away Home,Charles Marquis Warren,director
tt12082959,nm5940955,Run Quiet,Charles Marquis Warren,director
tt14891998,nm5940955,Ryker,Charles Marquis Warren,director
tt34807873,nm5940955,Say Goodbye to All That,Charles Marquis Warren,director
tt30715221,nm5940955,Seth,Charles Marquis Warren,director
tt96861952,nm5940955,Shadows of the Past,Charles Marquis Warren,director
tt57849899,nm5940955,Show Me a Hero,Charles Marquis Warren,director
tt12064306,nm5940955,Siege,Charles Marquis Warren,director
tt97133378,nm5940955,Silver Image,Charles Marquis Warren,director
tt17700750,nm5940955,Six Graves at Cripple Creek,Charles Marquis Warren,director
tt71649518,nm5940955,Smile of a Dragon,Charles Marquis Warren,director
tt66992913,nm5940955,Stacey,Charles Marquis Warren,director
tt36907867,nm5940955,Star Crossed,Charles Marquis Warren,director
tt30501537,nm5940955,Stopover,Charles Marquis Warren,director
tt12873754,nm5940955,Stopover in a Western Town,Charles Marquis Warren,director
tt96714278,nm5940955,Strangers at Sundown,Charles Marquis Warren,director
tt34934068,nm5940955,Sue Ann,Charles Marquis Warren,director
tt37173764,nm5940955,Tate Ramrod,Charles Marquis Warren,director
tt93035432,nm5940955,That Saunders Woman,Charles Marquis Warren,director
tt78219296,nm5940955,The Accomplice,Charles Marquis Warren,director
tt57161056,nm5940955,The Angus Killer,Charles Marquis Warren,director
tt87852888,nm5940955,The Animal,Charles Marquis Warren,director
tt41695912,nm5940955,The Awakening,Charles Marquis Warren,director
tt84777757,nm5940955,The Barren Ground,Charles Marquis Warren,director
tt44050342,nm5940955,The Best Man,Charles Marquis Warren,director
tt28329484,nm5940955,The Big Deal,Charles Marquis Warren,director
tt22068488,nm5940955,The Stallion,Charles Marquis Warren,director
tt67635857,nm5940955,The Brazen Bell,Charles Marquis Warren,director
tt97674111,nm5940955,The Brazos Kid,Charles Marquis Warren,director
tt35560591,nm5940955,The Brothers,Charles Marquis Warren,director
tt52293076,nm5940955,The Bugler,Charles Marquis Warren,director
tt21894599,nm5940955,The Captive,Charles Marquis Warren,director
tt49000006,nm5940955,The Challenge,Charles Marquis Warren,director
tt19454053,nm5940955,The Claim,Charles Marquis Warren,director
tt68184502,nm5940955,The Crooked Path,Charles Marquis Warren,director
tt44275973,nm5940955,Dark Challenge,Charles Marquis Warren,director
tt35760744,nm5940955,The Deadly Past,Charles Marquis Warren,director
tt70104665,nm5940955,The Death Wagon,Charles Marquis Warren,director
tt94356069,nm5940955,The Decision,Charles Marquis Warren,director
tt37290475,nm5940955,The Devils Children,Charles Marquis Warren,director
tt36139646,nm5940955,The Dream of Stavros Karas,Charles Marquis Warren,director
tt65717454,nm5940955,The Drifter,Charles Marquis Warren,director
tt63511268,nm5940955,The Evil That Men Do,Charles Marquis Warren,director
tt95081616,nm5940955,The Executioners,Charles Marquis Warren,director
tt19707197,nm5940955,The Exiles,Charles Marquis Warren,director
tt18919984,nm5940955,The Fatal Journey,Charles Marquis Warren,director
tt68663507,nm5940955,The Final Hour,Charles Marquis Warren,director
tt46524056,nm5940955,The Fortress,Charles Marquis Warren,director
tt56585905,nm5940955,The Fortunes of J Jimerson Jones,Charles Marquis Warren,director
tt91628480,nm5940955,The Gauntlet,Charles Marquis Warren,director
tt22072613,nm5940955,Gentle Tamers,Charles Marquis Warren,director
tt45021640,nm5940955,The Gift,Charles Marquis Warren,director
tt22687816,nm5940955,The Girl from Yesterday,Charles Marquis Warren,director
tt37796842,nm5940955,The Girl in the Shadows,Charles Marquis Warren,director
tt31053057,nm5940955,The Girl on the Pinto,Charles Marquis Warren,director
tt70913254,nm5940955,The Golden Door,Charles Marquis Warren,director
tt15995530,nm5940955,The GoodHearted Badman,Charles Marquis Warren,director
tt64820331,nm5940955,The Handy Man,Charles Marquis Warren,director
